order_id,order_date,customer_age,order_value,discount_applied,delivery_time_days,customer_rating,product_category_Books,product_category_Electronics,product_category_Fashion,product_category_Home & Kitchen,product_category_Sports,payment_method_Card,payment_method_UPI,payment_method_Wallet,order_status_Delivered,order_status_Returned
2005,2024-02-07,0.7815181272238385,-1.6619226844247659,1,9,1.2,0,0,0,0,1,0,0,1,1,0
2006,2024-01-26,1.7277787291044553,0.8831410628462157,1,2,3.8,1,0,0,0,0,0,0,1,1,0
2007,2024-12-24,1.1454645125625371,0.8117197948459404,1,7,3.2,0,0,0,1,0,0,0,1,1,0
2008,2024-02-08,0.05362535654644096,0.11837375775793987,1,7,4.8,1,0,0,0,0,0,0,0,0,0
2009,2024-12-24,-1.2565816306728745,-0.6639604339060432,1,5,4.3,0,0,0,0,0,1,0,0,1,0
2010,2024-12-22,-0.8926352453341758,0.01744837321020979,1,7,4.9,0,0,1,0,0,0,1,0,1,0
2011,2024-07-07,-1.5477387389438335,-0.5285595432094556,0,10,2.9,0,1,0,0,0,1,0,0,0,1
2012,2024-09-04,-0.01916392052129879,-0.13245404130390812,0,9,4.2,0,0,1,0,0,0,0,1,0,1
2013,2024-06-12,0.1264146336141807,1.6449145864495134,0,1,3.4,0,0,0,0,0,0,0,0,0,0
2014,2024-09-26,0.5631502960206192,1.2434376819452735,0,2,4.1,0,1,0,0,0,0,1,0,0,0
2015,2024-01-26,-0.09195319758903854,-1.3832890696109734,1,6,3.6,0,1,0,0,0,0,0,0,0,0
2016,2024-02-09,1.218253789630277,-0.7196703142162842,1,8,4.0,0,0,1,0,0,0,0,0,1,0
2017,2024-05-19,-0.9654245224019156,1.1375086260454828,0,10,2.3,0,0,0,0,1,0,1,0,1,0
2018,2024-11-19,-1.0382137994696552,0.28313840956433683,1,8,1.5,0,0,0,0,1,1,0,0,0,1
2019,2024-09-30,-1.111003076537395,-0.4951184566360452,1,9,4.0,0,0,1,0,0,1,0,0,0,1
2020,2024-03-14,1.3638323437657565,0.798060403654283,1,4,2.8,0,0,0,0,1,0,0,0,0,0
2021,2024-01-18,0.7087288501560988,-1.3382069030392476,0,1,4.2,0,0,1,0,0,1,0,0,0,0
2022,2024-07-02,1.0726752354947975,0.43514054142563113,0,9,3.3,0,0,0,0,1,0,1,0,0,1
2023,2024-12-16,-0.09195319758903854,-1.52905099871455,0,3,2.3,0,0,1,0,0,0,0,0,1,0
2024,2024-10-02,1.2910430666980168,-1.2706776913248814,0,10,4.1,0,1,0,0,0,0,1,0,1,0
2025,2024-05-06,-1.183792353605135,0.572184994297047,0,9,2.5,1,0,0,0,0,0,0,1,0,0
2026,2024-08-12,-0.4558995829277373,-1.5192808567000486,0,5,2.6,0,0,1,0,0,0,1,0,0,0
2027,2024-03-20,-1.183792353605135,-1.4932912403112364,1,2,4.3,0,0,0,0,1,0,0,0,0,1
2028,2024-05-20,-0.1647424746567783,0.8283617390875639,1,5,3.0,1,0,0,0,0,0,0,1,0,0
2029,2024-05-06,0.4903610189528795,0.8648148533528464,1,2,1.7,1,0,0,0,0,0,1,0,0,1
2030,2024-05-02,-0.7470566911986963,-1.2515219811950271,0,10,4.2,1,0,0,0,0,0,0,1,0,0
2031,2024-11-15,-1.183792353605135,-0.3099419135328671,1,7,3.5,0,1,0,0,0,0,0,0,1,0
2032,2024-03-22,-1.5477387389438335,0.020616195437868072,1,3,2.4,1,0,0,0,0,0,1,0,0,0
2033,2024-04-12,-0.8198459682664361,0.02617006010549939,1,2,3.6,0,0,1,0,0,0,1,0,0,0
2034,2024-12-05,0.1264146336141807,-1.6523209689354392,1,9,2.2,0,0,0,0,0,0,0,0,0,1
2035,2024-07-22,1.1454645125625371,-0.3906589221684021,1,4,4.6,0,0,0,0,1,0,1,0,1,0
2036,2024-09-25,1.5822001749689758,-1.4840235707635057,1,3,3.5,0,0,1,0,0,0,0,1,0,0
2037,2024-08-13,-1.0382137994696552,-0.07950495245215351,1,1,2.9,0,0,1,0,0,0,0,1,0,1
2038,2024-08-31,-1.693317293079313,1.2607168398738078,1,1,2.5,0,1,0,0,0,0,0,1,0,1
2039,2024-10-25,-0.6742674141309566,-1.2698509977971493,1,6,2.7,0,0,0,1,0,0,0,0,0,1
2040,2024-05-21,0.1264146336141807,-1.3901749073818603,1,6,1.9,0,0,1,0,0,0,0,0,1,0
2041,2024-09-22,1.2910430666980168,-0.7313282368671171,1,7,3.2,0,0,0,0,0,0,0,1,0,0
2042,2024-11-22,-0.38311030585999756,0.8078754594088309,0,3,4.6,0,1,0,0,0,0,0,0,0,0
2043,2024-08-25,-0.5286888599954771,-0.0952991498503984,0,3,3.9,0,0,0,0,1,0,0,0,0,0
2044,2024-08-31,1.2910430666980168,-0.9633315646319544,0,1,1.3,0,0,0,0,0,0,0,1,0,1
2045,2024-06-09,-0.6014781370632168,1.4575499020734424,0,5,3.8,0,1,0,0,0,0,1,0,0,1
2046,2024-10-04,0.635939573088359,0.8939849239587047,0,10,3.4,1,0,0,0,0,1,0,0,1,0
2047,2024-09-08,0.9998859584270577,-1.600943860985314,0,3,2.7,0,0,0,1,0,0,0,0,1,0
2048,2024-05-10,-0.6742674141309566,0.8054515210006935,1,2,3.0,0,0,0,0,1,0,0,1,0,0
2049,2024-05-27,-0.38311030585999756,1.6499252755734568,0,5,2.4,0,0,0,0,1,0,1,0,0,0
2050,2024-05-20,1.3638323437657565,-0.9356618936545258,1,5,3.4,0,0,0,0,1,0,1,0,0,0
2051,2024-01-09,1.3638323437657565,1.0297254748143947,0,4,1.5,0,1,0,0,0,1,0,0,0,0
2052,2024-09-01,0.4903610189528795,-0.38001857644049886,1,4,3.9,1,0,0,0,0,0,0,1,1,0
2053,2024-06-17,-1.0382137994696552,-0.6844032033991062,0,4,1.2,0,1,0,0,0,1,0,0,1,0
2054,2024-08-19,0.05362535654644096,1.4539848739572476,1,1,2.0,0,0,1,0,0,0,0,0,0,1
2055,2024-01-16,0.2719931877496602,-1.6195521849083507,1,6,3.6,0,0,0,0,1,0,1,0,1,0
2056,2024-05-10,-0.1647424746567783,1.0291177357693895,1,2,1.3,0,0,0,1,0,1,0,0,0,0
2057,2024-12-13,-1.693317293079313,0.6586860505179523,1,9,2.0,0,0,1,0,0,0,1,0,0,0
2058,2024-12-30,1.5822001749689758,-0.7165923194687189,1,7,4.0,0,1,0,0,0,0,0,1,1,0
2059,2024-04-17,0.1264146336141807,-1.3537414428778485,0,2,4.8,0,0,1,0,0,0,0,0,0,0
2060,2024-08-06,-0.1647424746567783,-0.9770190269111407,0,7,2.0,1,0,0,0,0,0,1,0,1,0
2061,2024-05-09,1.5822001749689758,-1.3053230275532899,1,7,3.5,0,0,0,1,0,0,1,0,0,1
2062,2024-07-05,-0.9654245224019156,0.9422994762594057,0,4,2.7,0,0,0,0,0,0,0,1,0,0
2063,2024-11-15,-1.2565816306728745,-1.1770928961660094,1,2,1.7,0,0,0,1,0,1,0,0,0,0
2064,2024-01-02,1.218253789630277,-0.674874472737355,0,5,2.9,1,0,0,0,0,0,0,0,1,0
2065,2024-12-15,1.3638323437657565,1.1962922904401596,1,4,2.4,0,0,0,1,0,0,1,0,1,0
2066,2024-05-28,0.41757174188513974,-1.1686827983422927,1,3,2.2,1,0,0,0,0,0,1,0,1,0
2067,2024-11-18,-1.2565816306728745,-1.2229961420479614,0,4,4.0,0,0,0,0,1,0,1,0,0,1
2068,2024-12-08,0.41757174188513974,-0.11505838836212814,1,8,3.4,0,0,0,0,0,0,1,0,1,0
2069,2024-12-28,-0.01916392052129879,0.236000035831105,0,4,2.5,0,0,1,0,0,0,0,1,0,0
2070,2024-06-29,0.3447824648174,-1.3831725745977277,1,9,2.9,0,1,0,0,0,1,0,0,0,1
2071,2024-03-09,1.6549894520367154,-1.507698725985544,0,3,1.1,0,0,1,0,0,0,0,0,0,1
2072,2024-01-14,0.2719931877496602,0.4750814883164033,0,5,2.0,0,0,1,0,0,0,1,0,0,1
2073,2024-04-13,-0.3103210287922578,-1.5340223883159525,0,5,2.8,0,0,0,0,0,1,0,0,0,0
2074,2024-01-07,-0.1647424746567783,1.635434980190938,1,10,4.2,0,0,0,0,0,0,0,0,0,1
2075,2024-03-13,0.635939573088359,-1.25925275870054,1,5,3.1,0,0,1,0,0,0,0,1,0,0
2076,2024-01-20,0.927096681359318,0.6058983704194896,0,4,1.3,0,1,0,0,0,0,1,0,0,1
2077,2024-08-04,-1.693317293079313,-0.7290207934722256,0,2,4.5,1,0,0,0,0,1,0,0,0,1
2078,2024-11-24,-0.1647424746567783,0.5845825901042718,0,3,4.2,0,1,0,0,0,1,0,0,1,0
2079,2024-07-15,-1.4749494618760939,1.0194289999087227,0,7,3.5,0,0,0,1,0,0,0,1,0,0
2080,2024-12-17,1.509410897901236,0.7381805632915948,1,10,3.8,0,0,0,0,0,0,0,1,1,0
2081,2024-07-26,1.0726752354947975,0.7959368258827068,1,8,2.1,0,0,0,1,0,0,0,0,0,0
2082,2024-03-28,0.05362535654644096,-0.11765215684981643,0,10,2.1,0,0,1,0,0,0,1,0,1,0
2083,2024-03-22,-1.5477387389438335,-0.7930298908104435,1,4,4.1,0,1,0,0,0,0,0,1,0,1
2084,2024-08-09,0.2719931877496602,-0.5640428014006075,1,9,2.2,1,0,0,0,0,1,0,0,0,0
2085,2024-04-28,-0.6014781370632168,-0.16529861726732523,1,2,3.3,1,0,0,0,0,0,0,1,0,1
2086,2024-04-20,1.5822001749689758,1.088808096291256,0,4,1.9,0,0,0,0,1,0,1,0,0,0
2087,2024-06-08,-0.7470566911986963,1.3096587809807843,0,3,2.3,0,0,0,0,1,1,0,0,0,0
2088,2024-09-11,0.41757174188513974,0.7323459877486724,0,2,1.2,0,0,0,0,1,0,0,0,1,0
2089,2024-02-01,-0.09195319758903854,-1.5409798073600387,1,8,1.5,0,1,0,0,0,0,1,0,1,0
2090,2024-12-05,0.635939573088359,1.6971324234711351,0,3,1.2,0,0,0,0,1,0,1,0,0,0
2091,2024-05-16,-0.3103210287922578,-0.07011938433680064,1,7,2.3,0,0,0,0,0,0,0,1,0,1
2092,2024-12-23,1.3638323437657565,-1.4294421481719344,1,2,3.6,0,0,0,0,0,0,1,0,0,0
2093,2024-07-18,0.4903610189528795,0.5097198067729294,1,7,2.7,0,0,0,0,1,0,1,0,0,0
2094,2024-11-26,0.7087288501560988,0.5353009888381935,1,3,4.5,1,0,0,0,0,0,0,1,1,0
2095,2024-11-07,-0.5286888599954771,-0.4599299448639486,1,7,3.5,0,0,0,1,0,1,0,0,0,1
2096,2024-06-15,1.6549894520367154,1.6249574467707038,1,5,1.7,0,0,0,0,0,0,0,0,0,0
2097,2024-07-10,0.8543074042915783,-1.6916204914761717,0,10,2.4,0,1,0,0,0,0,1,0,0,1
2098,2024-11-09,-1.111003076537395,-0.946505754767015,1,10,3.6,0,0,0,0,1,1,0,0,0,0
2099,2024-05-26,-0.5286888599954771,0.05562364869540191,1,3,1.3,0,0,1,0,0,1,0,0,1,0
2100,2024-03-17,0.5631502960206192,0.7548309288594773,1,2,4.6,0,0,0,0,1,0,1,0,0,0
2101,2024-11-27,-1.3293709077406144,0.9457213418292025,0,2,1.6,1,0,0,0,0,0,1,0,0,0
2102,2024-03-05,1.509410897901236,-0.9684966447373078,0,7,2.1,0,0,0,1,0,1,0,0,0,0
2103,2024-03-30,-0.7470566911986963,-0.06299213521316344,0,8,3.3,0,0,1,0,0,1,0,0,0,0
2104,2024-07-22,0.5631502960206192,0.3439909131099082,0,8,4.3,1,0,0,0,0,1,0,0,0,1
2105,2024-05-11,-1.4749494618760939,-1.4661535164424842,1,3,4.7,0,0,0,1,0,0,1,0,0,1
2106,2024-02-25,-0.7470566911986963,0.651398796195399,0,8,5.0,0,1,0,0,0,1,0,0,0,0
2107,2024-10-03,-0.6742674141309566,1.4993196803167352,0,1,3.2,0,0,0,0,1,0,0,1,0,1
2108,2024-02-21,-0.1647424746567783,0.02856171676297837,1,4,4.4,0,0,0,0,1,0,0,1,1,0
2109,2024-01-18,0.927096681359318,0.395768034057323,0,6,4.1,0,0,1,0,0,1,0,0,0,0
2110,2024-06-16,0.19920391068192048,-0.7913203615799216,0,3,2.7,0,0,0,1,0,0,0,0,0,0
2111,2024-03-04,-0.09195319758903854,0.819494082537123,0,2,2.2,0,1,0,0,0,0,0,0,1,0
2112,2024-11-22,-1.0382137994696552,-1.5252852623225217,1,5,4.5,0,0,0,0,0,1,0,0,0,0
2113,2024-12-03,0.9998859584270577,0.698218563085176,1,7,1.4,0,0,0,0,0,0,0,0,1,0
2114,2024-11-19,-0.6014781370632168,1.5537003946324732,1,8,1.6,0,0,0,0,0,1,0,0,1,0
2115,2024-04-02,-0.9654245224019156,0.09215957266889485,0,2,4.6,0,0,0,0,1,0,0,1,0,0
2116,2024-11-22,-1.5477387389438335,0.1496856523422684,0,4,3.8,1,0,0,0,0,1,0,0,1,0
2117,2024-05-26,0.19920391068192048,-1.1241002971285847,1,6,1.1,0,1,0,0,0,0,0,1,0,1
2118,2024-02-18,-0.23753175172451804,-0.9161131882992644,1,5,4.1,0,1,0,0,0,0,0,0,1,0
2119,2024-04-15,0.19920391068192048,-1.5646788230064768,1,5,2.3,0,0,1,0,0,1,0,0,0,1
2120,2024-11-19,1.2910430666980168,-1.284810080341404,1,2,3.2,0,0,0,0,1,0,1,0,0,1
2121,2024-05-06,0.9998859584270577,-0.20877371407801043,1,3,4.3,1,0,0,0,0,0,0,0,0,1
2122,2024-03-24,-1.0382137994696552,-1.4562247727834434,1,5,1.7,0,1,0,0,0,1,0,0,0,0
2123,2024-07-08,-1.0382137994696552,-1.1147849067320545,1,9,1.9,0,0,1,0,0,0,0,1,1,0
2124,2024-09-17,-0.23753175172451804,-0.24709916988148317,1,6,1.0,0,0,0,0,0,0,1,0,1,0
2125,2024-02-11,1.218253789630277,1.6323892671940317,1,8,3.2,0,1,0,0,0,0,0,0,1,0
2126,2024-11-21,-0.1647424746567783,1.6954439475562604,1,3,4.0,0,0,0,0,0,1,0,0,0,1
2127,2024-01-24,0.3447824648174,1.323822048193589,0,7,1.2,0,1,0,0,0,1,0,0,0,1
2128,2024-07-08,-1.402160184808354,-0.10222990136133199,1,6,3.4,0,0,0,0,0,1,0,0,1,0
2129,2024-09-30,0.7087288501560988,-0.2981787243038001,1,6,2.1,0,0,1,0,0,1,0,0,0,1
2130,2024-08-07,0.05362535654644096,-1.266436149999235,1,5,2.7,0,0,0,1,0,0,0,1,0,1
2131,2024-09-06,-0.6014781370632168,0.3929061866837317,0,7,3.3,0,0,1,0,0,1,0,0,0,0
2132,2024-09-14,1.4366216208334963,-0.7748594758528606,1,10,2.2,0,0,0,0,0,1,0,0,0,1
2133,2024-05-08,-0.38311030585999756,-1.6007599953619984,1,5,4.4,0,0,0,0,1,0,0,0,0,0
2134,2024-01-09,0.4903610189528795,-0.7393453394654266,0,2,1.4,0,1,0,0,0,0,1,0,0,1
2135,2024-07-02,-0.38311030585999756,-0.25621525555655644,1,8,2.7,0,0,0,0,1,0,0,0,1,0
2136,2024-07-24,-0.8198459682664361,0.5218998516518033,1,3,4.5,0,0,0,1,0,0,1,0,1,0
2137,2024-11-09,-0.6014781370632168,-0.226504816515763,0,5,3.8,1,0,0,0,0,0,0,0,0,1
2138,2024-07-28,-0.09195319758903854,0.9088303185984664,1,3,4.8,0,0,0,0,1,0,1,0,0,0
2139,2024-06-29,-1.111003076537395,0.5412001278824325,0,4,2.2,0,0,0,0,0,1,0,0,0,1
2140,2024-05-07,-0.1647424746567783,-1.3241376739696653,1,10,2.3,0,0,1,0,0,1,0,0,0,0
2141,2024-05-01,0.927096681359318,-0.8303574194522569,0,6,2.6,0,1,0,0,0,0,1,0,0,1
2142,2024-04-30,1.509410897901236,0.1481557780719328,1,1,2.1,0,1,0,0,0,0,0,1,0,0
2143,2024-04-09,0.5631502960206192,-0.21809331513766977,0,4,4.8,0,1,0,0,0,0,1,0,0,1
2144,2024-04-24,0.19920391068192048,0.34668994817583054,0,10,2.4,1,0,0,0,0,0,0,1,0,0
2145,2024-05-31,1.6549894520367154,1.2993566918576063,0,7,4.6,0,0,0,0,0,0,0,0,0,0
2146,2024-01-19,-0.6742674141309566,1.0953149743805002,0,1,2.6,1,0,0,0,0,0,0,1,0,0
2147,2024-01-22,0.7087288501560988,-1.4319741602670586,1,2,2.1,0,0,0,1,0,0,1,0,1,0
2148,2024-11-22,0.1264146336141807,0.36312978058724465,0,2,4.7,0,0,0,1,0,0,1,0,0,1
2149,2024-06-07,-1.4749494618760939,1.6360286836921782,1,7,2.9,0,0,1,0,0,1,0,0,0,0
2150,2024-04-19,-0.6014781370632168,0.18071262538817656,1,2,2.9,0,0,0,1,0,0,0,0,1,0
2151,2024-08-21,-0.38311030585999756,1.3861061772031438,0,5,1.4,0,0,0,0,1,0,1,0,0,0
2152,2024-10-01,-0.9654245224019156,-0.1361383715421018,1,8,1.1,0,1,0,0,0,1,0,0,1,0
2153,2024-02-11,-1.4749494618760939,-0.10340327282004796,1,2,4.5,0,0,1,0,0,0,0,1,0,0
2154,2024-12-20,-0.3103210287922578,0.4301593269435931,1,2,4.3,0,0,0,0,0,0,0,0,1,0
2155,2024-10-24,-0.23753175172451804,-1.6375976835264292,1,6,4.1,0,0,0,1,0,0,0,1,1,0
2156,2024-09-15,1.4366216208334963,1.47476028583753,1,8,3.0,0,0,0,1,0,1,0,0,0,1
2157,2024-11-29,0.1264146336141807,-1.4513516319883928,0,2,3.2,1,0,0,0,0,0,0,0,0,0
2158,2024-04-06,1.4366216208334963,1.120758608116872,1,7,1.6,1,0,0,0,0,0,0,0,1,0
2159,2024-10-07,1.218253789630277,1.3082776834743528,0,1,4.2,0,0,1,0,0,1,0,0,0,0
2160,2024-12-04,-0.7470566911986963,1.3543254954570791,1,10,1.5,0,0,0,0,0,0,0,0,0,0
2161,2024-09-08,0.19920391068192048,-1.056119140905,0,2,3.0,1,0,0,0,0,0,0,1,0,1
2162,2024-01-14,-0.3103210287922578,-1.3722009900369811,1,9,4.6,0,0,0,0,1,0,0,1,0,1
2163,2024-06-20,-1.4749494618760939,1.1080199485961686,1,8,2.8,0,1,0,0,0,0,0,1,0,0
2164,2024-07-17,0.19920391068192048,-0.24112143179216247,1,8,3.5,0,0,0,1,0,1,0,0,0,0
2165,2024-08-24,-1.111003076537395,0.7757831885911933,0,9,3.8,0,0,1,0,0,0,0,1,0,1
2166,2024-01-27,-0.01916392052129879,1.085689398466774,1,10,4.2,0,0,0,0,0,0,1,0,0,1
2167,2024-08-12,0.7815181272238385,0.24416591519331837,1,2,4.2,0,0,1,0,0,0,0,1,0,0
2168,2024-09-08,-0.1647424746567783,-1.2588344994963563,1,5,4.5,0,0,0,0,1,0,0,0,1,0
2169,2024-07-22,1.0726752354947975,1.3916558312076457,0,8,1.9,0,0,0,0,1,0,0,1,0,0
2170,2024-02-02,1.5822001749689758,-0.8712036589158424,1,6,4.3,0,0,0,1,0,0,0,0,1,0
2171,2024-08-20,-0.09195319758903854,-1.2221792734008645,1,5,2.7,0,0,0,1,0,0,0,1,0,0
2172,2024-11-16,-1.5477387389438335,-1.1206208858293534,1,1,2.1,1,0,0,0,0,1,0,0,1,0
2173,2024-03-29,-1.6205280160115734,-1.0320088838262607,1,3,1.8,1,0,0,0,0,0,0,0,0,1
2174,2024-11-20,-1.111003076537395,1.1698872219559167,0,3,4.0,0,0,0,0,1,0,0,1,0,1
2175,2024-10-13,1.5822001749689758,-0.9915430075986944,0,10,2.3,0,0,1,0,0,0,1,0,0,1
2176,2024-04-23,0.8543074042915783,0.438646620258015,1,5,1.2,0,0,0,0,0,0,0,0,0,0
2177,2024-06-27,0.635939573088359,0.03825466328677465,1,7,2.3,0,0,0,0,1,0,1,0,0,1
2178,2024-06-24,-0.8198459682664361,-0.7455827351143914,1,10,1.8,0,0,1,0,0,0,0,0,0,1
2179,2024-08-22,0.4903610189528795,1.2214481955293575,1,1,2.3,0,0,0,0,0,0,0,1,0,1
2180,2024-08-24,-1.0382137994696552,1.4187851337501394,1,7,1.7,1,0,0,0,0,1,0,0,0,1
2181,2024-04-28,-0.09195319758903854,-1.662746570843745,1,5,2.4,0,0,0,1,0,0,1,0,0,0
2182,2024-06-30,-0.4558995829277373,-0.23117724903498066,0,1,4.0,0,0,1,0,0,0,0,0,0,0
2183,2024-02-26,-0.6014781370632168,-1.1187345087473983,0,1,1.8,1,0,0,0,0,0,0,0,0,0
2184,2024-01-29,-0.8926352453341758,0.16532966942223296,1,7,4.9,0,1,0,0,0,0,0,1,0,0
2185,2024-03-01,0.9998859584270577,1.5143545547973183,1,3,2.3,0,0,1,0,0,0,0,0,1,0
2186,2024-10-23,-1.183792353605135,0.898620864064135,0,1,3.8,0,0,1,0,0,0,0,0,0,0
2187,2024-04-07,-0.7470566911986963,-1.1719544835938087,1,6,1.9,0,0,1,0,0,0,0,1,0,0
2188,2024-11-26,-0.5286888599954771,0.9343062340854965,0,3,2.2,0,0,0,1,0,0,1,0,0,0
2189,2024-09-20,-0.7470566911986963,0.4906525205687921,0,2,3.4,0,0,0,1,0,0,0,1,0,1
2190,2024-11-12,-1.0382137994696552,-0.8442161153653709,1,3,4.5,0,0,0,0,0,0,0,1,0,1
2191,2024-05-18,-0.23753175172451804,-0.8669003611976323,0,1,4.9,0,0,0,0,1,0,0,0,0,0
2192,2024-01-23,0.7815181272238385,-1.7074722346038513,0,3,4.3,0,0,0,1,0,1,0,0,0,1
2193,2024-01-19,0.8543074042915783,0.3100978820272792,0,3,4.6,1,0,0,0,0,1,0,0,0,0
2194,2024-06-29,-0.8198459682664361,-0.6431218620788198,1,9,1.4,0,1,0,0,0,0,0,1,0,0
2195,2024-01-23,0.3447824648174,1.4753848675350525,0,4,4.2,1,0,0,0,0,0,0,1,0,0
2196,2024-10-20,1.218253789630277,1.1362061275841324,1,2,2.0,0,1,0,0,0,0,0,1,1,0
2197,2024-08-08,-0.6742674141309566,-0.771607440362615,0,3,4.7,0,0,1,0,0,0,1,0,0,1
2198,2024-09-17,-0.4558995829277373,0.9033578600846697,1,8,1.1,0,0,0,1,0,0,0,1,0,0
2199,2024-05-21,-0.7470566911986963,-1.5634914160039959,0,6,2.6,0,1,0,0,0,0,0,0,0,0
2200,2024-11-07,1.509410897901236,-0.8646322173252814,1,1,2.2,1,0,0,0,0,0,0,0,0,0
2201,2024-06-22,1.1454645125625371,-0.05774845606272874,0,7,3.9,0,0,0,0,1,1,0,0,0,0
2202,2024-12-28,1.1454645125625371,-0.31151108732574356,1,3,4.9,0,0,1,0,0,0,0,0,0,0
2203,2024-07-12,1.7277787291044553,-1.6950760423510032,0,5,1.2,0,0,0,1,0,0,1,0,1,0
2204,2024-10-20,-1.111003076537395,0.9594312609784124,0,3,3.6,0,1,0,0,0,0,1,0,1,0
2205,2024-03-03,-1.5477387389438335,-0.28079851046016124,1,3,2.7,0,0,0,1,0,1,0,0,1,0
2206,2024-03-25,-1.3293709077406144,1.6734249864984383,0,10,4.8,0,0,1,0,0,0,0,0,0,1
2207,2024-03-08,0.4903610189528795,0.5357711795543056,0,1,1.0,0,1,0,0,0,0,0,0,1,0
2208,2024-12-29,-0.4558995829277373,0.9871949700990634,0,10,4.6,0,0,0,0,1,0,0,1,1,0
2209,2024-03-04,0.635939573088359,0.17867185732481153,1,2,4.0,0,0,0,0,0,0,0,0,1,0
2210,2024-10-04,-0.8926352453341758,0.4301200274210525,0,1,4.9,1,0,0,0,0,0,0,0,1,0
2211,2024-08-03,0.19920391068192048,0.4049079801567961,0,3,2.2,0,0,1,0,0,0,0,1,1,0
2212,2024-11-29,1.7277787291044553,0.5042655944660263,0,8,3.9,1,0,0,0,0,0,0,1,1,0
2213,2024-05-07,-1.6205280160115734,-0.32778670387511244,0,7,1.8,0,0,0,0,1,1,0,0,1,0
2214,2024-01-04,-0.8198459682664361,-0.3893423881632874,0,4,4.3,0,0,0,1,0,0,0,0,0,1
2215,2024-05-14,1.1454645125625371,0.5604933863411792,1,1,1.8,0,1,0,0,0,1,0,0,0,1
2216,2024-07-28,0.41757174188513974,-0.3966633277908755,0,8,2.1,0,0,0,0,0,0,1,0,1,0
2217,2024-06-29,-0.9654245224019156,-0.3533720966035058,1,3,4.4,0,1,0,0,0,0,0,1,1,0
2218,2024-12-19,1.4366216208334963,0.6695425436198293,1,10,2.9,0,0,0,0,0,1,0,0,0,0
2219,2024-08-20,1.0726752354947975,-1.2319662580678836,0,3,4.2,0,0,0,1,0,0,0,1,0,0
2220,2024-12-21,-0.1647424746567783,-0.27594221231762783,0,2,4.3,0,0,0,1,0,0,1,0,0,1
2221,2024-06-28,-0.01916392052129879,1.3086482218297368,1,4,4.3,1,0,0,0,0,0,0,1,0,1
2222,2024-04-30,0.1264146336141807,1.2212881903304418,1,3,4.6,0,0,1,0,0,0,0,1,0,0
2223,2024-07-28,-1.0382137994696552,1.0850802558673927,0,8,4.1,0,0,1,0,0,0,0,0,0,1
2224,2024-01-04,1.7277787291044553,1.4250239329534806,1,2,3.6,1,0,0,0,0,1,0,0,1,0
2225,2024-04-07,-0.01916392052129879,-1.6831879367824316,1,7,1.4,0,0,1,0,0,0,0,1,0,0
2226,2024-01-24,-0.9654245224019156,-0.9441870829371118,1,8,2.6,0,0,1,0,0,0,0,1,1,0
2227,2024-03-09,-0.5286888599954771,-0.9484777486659339,0,10,1.7,0,0,1,0,0,0,0,1,0,1
2228,2024-03-13,1.2910430666980168,-0.773792774526755,0,4,1.2,0,0,0,0,0,0,0,0,1,0
2229,2024-06-21,-1.0382137994696552,-0.9602353236774952,1,3,2.9,0,0,0,0,1,0,0,0,0,1
2230,2024-01-25,-1.5477387389438335,1.025453055292466,0,4,4.4,0,0,0,1,0,1,0,0,0,1
2231,2024-07-06,-0.01916392052129879,-0.29671622064353426,0,1,1.8,0,0,0,0,0,0,0,0,0,0
2232,2024-07-17,-0.38311030585999756,-0.2512859725864476,1,4,2.9,0,1,0,0,0,0,1,0,0,0
2233,2024-08-20,0.7815181272238385,-1.4026539093429193,1,10,3.1,1,0,0,0,0,0,0,0,0,0
2234,2024-01-17,-0.5286888599954771,-0.08880209664178959,0,6,3.4,0,0,0,0,0,0,0,0,0,1
2235,2024-06-23,-1.3293709077406144,0.16070215064306154,1,4,2.9,0,0,0,0,0,0,1,0,0,0
2236,2024-10-12,-0.6014781370632168,-1.238271024326918,0,5,1.7,0,0,0,0,0,0,0,0,0,1
2237,2024-02-12,-1.183792353605135,-0.48591394703525514,0,6,1.9,0,0,0,1,0,1,0,0,1,0
2238,2024-10-22,1.6549894520367154,-1.2665891374262686,0,2,2.5,0,0,0,1,0,1,0,0,1,0
2239,2024-11-09,0.4903610189528795,-0.0623703606243942,0,3,1.2,0,1,0,0,0,0,1,0,1,0
2240,2024-04-10,-1.183792353605135,-1.3231790463305468,0,10,4.1,0,0,0,1,0,0,0,0,0,0
2241,2024-08-13,-0.8198459682664361,0.6363035688766285,1,5,1.0,0,0,0,0,1,0,0,1,1,0
2242,2024-11-19,-1.693317293079313,0.0019054120453501655,1,1,3.9,1,0,0,0,0,1,0,0,0,0
2243,2024-08-07,0.4903610189528795,-1.210167655047165,0,2,4.0,0,0,0,0,0,1,0,0,0,0
2244,2024-09-12,-1.4749494618760939,1.3730278575233386,1,3,4.4,0,1,0,0,0,1,0,0,0,1
2245,2024-02-01,1.6549894520367154,0.4063789051433208,0,9,4.6,0,1,0,0,0,0,0,1,0,0
2246,2024-08-13,-0.7470566911986963,0.9676631073963196,1,8,4.9,0,0,1,0,0,0,0,0,0,0
2247,2024-09-27,1.3638323437657565,1.6215425989727892,0,4,4.3,0,0,1,0,0,0,0,1,1,0
2248,2024-09-07,1.5822001749689758,0.7253240052032697,0,3,4.0,1,0,0,0,0,0,0,0,1,0
